ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
"KCLANPO24N000049659","장소","관광지","75763","효암서원",,,"60609","서원/향교/서당","4423040025100220005","충청남도","논산시","가야곡면","산노리","22-5","4423040025","4423040000","442304565232","덕은로470번길","18-6","127.190490352666","36.1656370724739","다마721965","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049660","장소","관광지","75764","논산영모재",,,"60603","유명사적/유적지","4423036027101480000","충청남도","논산시","연산면","고정리","148","4423036027","4423036000","442304565095","고정길","215-25","127.19057459725","36.1880447552756","다마721990","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049661","장소","관광지","75765","김계휘신도비",,,"60606","비/탑/문/각","4423036027200130001","충청남도","논산시","연산면","고정리","산13-1","4423036027","4423036000",,,,"127.189079640203","36.1995710373409","다바720003","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049662","장소","관광지","75766","천진보탑",,,"60606","비/탑/문/각","4415033027200470001","충청남도","공주시","계룡면","중장리","산47-1","4415033027","4415033000","441504553650","소라티길","6-35","127.19351319405","36.362375558466","다바725183","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049663","장소","관광지","75767","백봉이민진정려",,,"60608","고택/생가/민속마을","4423036026102240000","충청남도","논산시","연산면","청동리","224","4423036026","4423036000",,,,"127.204952731876","36.2077609598429","다바734012","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049664","장소","관광지","75768","이덕사이태연묘비",,,"60606","비/탑/문/각","3611035022200420013","세종특별자치시",,"장군면","평기리","산42-13","3611035022","3611035000",,,,"127.203243496514","36.5109780045012","다바734348","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049665","장소","관광지","75769","연산향교",,,"60609","서원/향교/서당","4423036030104310000","충청남도","논산시","연산면","관동리","431","4423036030","4423036000","442304565101","관동1길","88-12","127.209759475209","36.2239582097609","다바739030","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049666","장소","관광지","75770","판관조병로불망비",,,"60606","비/탑/문/각","4415034028199990001","충청남도","공주시","반포면","마암리","9999-1","4415034028","4415034000",,,,"127.208258416795","36.4349067233376","다바738264","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049667","장소","관광지","75772","김희선생묘",,,"60603","유명사적/유적지","4423036030200430001","충청남도","논산시","연산면","관동리","산43-1","4423036030","4423036000","442304565102","관동길","83-92","127.212185737354","36.2237330911531","다바741029","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049668","장소","관광지","75773","베어트리파크",,,"60507","테마공원/대형놀이공원","3611038030100090000","세종특별자치시",,"전동면","송성리","9","3611038030","3611038000","361103258019","신송로","217","127.209565538586","36.6704315439649","다바740525","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049669","장소","관광지","75774","흑성산성",,,"60610","성/성터","4413125025201290001","충청남도","천안시 동남구","목천읍","덕전리","산129-1","4413125025","4413125000",,,,"127.207288649436","36.799062015955","다바738668","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049670","장소","관광지","75775","공주구룡사지",,,"60603","유명사적/유적지","4415034030103890000","충청남도","공주시","반포면","상신리","389","4415034030","4415034000",,,,"127.215951815665","36.3848669628528","다바745208","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049671","장소","관광지","75776","상신리당간지주",,,"60603","유명사적/유적지","4415034030101840001","충청남도","공주시","반포면","상신리","184-1","4415034030","4415034000",,,,"127.217981268095","36.3843806162288","다바747208","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049672","장소","관광지","75777","개태사지석조",,,"60603","유명사적/유적지","4423036023103960000","충청남도","논산시","연산면","천호리","396","4423036023","4423036000",,,,"127.230122771737","36.2425166205153","다바757050","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049673","장소","관광지","75778","일부김항선생묘",,,"60603","유명사적/유적지","4423039028200410001","충청남도","논산시","양촌면","남산리","산41-1","4423039028","4423039000","442304565950","황산벌로608번길","36-3","127.231416245967","36.1511998046695","다마758949","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049674","장소","관광지","75779","개태사지",,,"60603","유명사적/유적지","4423036023100290001","충청남도","논산시","연산면","천호리","29-1","4423036023","4423036000",,,,"127.230586309751","36.2430697774084","다바757051","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049675","장소","관광지","75780","이심원정려현판",,,"60603","유명사적/유적지","4425010100102810004","충청남도","계룡시","금암동",,"281-4","4425010100","4425051000","442504568006","금암1길","10","127.246994132557","36.2801028736126","다바772092","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049676","장소","관광지","75782","충현서원",,,"60609","서원/향교/서당","4415034021103690002","충청남도","공주시","반포면","공암리","369-2","4415034021","4415034000","441504553084","공암장터길","28-6","127.249580749411","36.3976248686007","다바775222","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049677","장소","관광지","75783","남산영당",,,"60609","서원/향교/서당","3611034042101930004","세종특별자치시",,"금남면","성강리","193-4","3611034042","3611034000","361104574600","남산길","51-4","127.249739298621","36.4099446206371","다바775236","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049678","장소","관광지","75784","신기리지석묘",,,"60603","유명사적/유적지","4423039025103400002","충청남도","논산시","양촌면","신기리","340-2","4423039025","4423039000",,,,"127.254580655385","36.1222285680827","다마779917","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049679","장소","관광지","75785","세성산성",,,"60610","성/성터","4413134029200250000","충청남도","천안시 동남구","성남면","화성리","산25","4413134029","4413134000","441314547784","화성2길","43","127.255421905619","36.7560486142796","다바781620","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049680","장소","관광지","75786","염선재",,,"60603","유명사적/유적지","4425010100100450000","충청남도","계룡시","금암동",,"45","4425010100","4425051000","442504857951","사계로1길","16","127.261835079899","36.2694100373869","다바786080","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049681","장소","관광지","75788","신원재12평",,,"60603","유명사적/유적지","4425031022102990000","충청남도","계룡시","두마면","왕대리","299","4425031022","4425031000","442504568048","왕대2길","43","127.270375957972","36.2552458576317","다바793064","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049682","장소","관광지","75789","국곡리입석",,,"60603","유명사적/유적지","3611034044100150003","세종특별자치시",,"금남면","국곡리","15-3","3611034044","3611034000","361104574595","국곡길","146-11","127.276633649352","36.4364566413419","다바799265","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049683","장소","관광지","75790","김시민장군유허지",,,"60603","유명사적/유적지","4413136021104600001","충청남도","천안시 동남구","병천면","가전리","460-1","4413136021","4413136000","441314547106","김시민길","25","127.278794816347","36.7580014372152","다바802622","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049684","장소","관광지","75791","연기향교",,,"60609","서원/향교/서당","3611031021100340000","세종특별자치시",,"연기면","연기리","34","3611031021","3611031000","361104574034","교촌3길","13","127.281150331456","36.5435606222148","다바804384","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049685","장소","관광지","75793","박문수묘",,,"60603","유명사적/유적지","4413133023100010004","충청남도","천안시 동남구","북면","은지리","1-4","4413133023","4413133000",,,,"127.281011721486","36.7867816339377","다바804654","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049686","장소","관광지","75794","경주최씨열려문",,,"60603","유명사적/유적지","3611036033200010005","세종특별자치시",,"연서면","봉암리","산1-5","3611036033","3611036000","361103258005","당산로","391-4","127.284194824747","36.5675990376296","다바806411","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049687","장소","관광지","75795","감성리백로서식지",,,"60603","유명사적/유적지","3611034023100140000","세종특별자치시",,"금남면","감성리","14","3611034023","3611034000","361104574014","감성길","45-7","127.290786260637","36.4426152741125","다바812272","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049688","장소","관광지","75796","신자경선생묘",,,"60603","유명사적/유적지","4413133027200580000","충청남도","천안시 동남구","북면","오곡리","산58","4413133027","4413133000","441314547522","오곡2길","146-32","127.28832707089","36.8269180705219","다바811698","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049689","장소","관광지","757964","금룡관광",,,"60403","항공사/여행사","3020012500101180035","대전광역시","유성구","신성동",,"118-35","3020012500","3020055000","302004301002","가정로89번길","5","127.353032045512","36.3856798051818","다바868209","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049690","장소","관광지","75797","양화리은행나무",,,"60603","유명사적/유적지","3611011900100880005","세종특별자치시",,"세종동",,"88-5","3611011900","3611051800",,,,"127.291889934723","36.5042306754029","다바813340","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049691","장소","관광지","75798","한명회신도비",,,"60606","비/탑/문/각","4413135021100050024","충청남도","천안시 동남구","수신면","속창리","5-24","4413135021","4413135000","441314547392","속창3길","64","127.290448299771","36.7348478292777","다바812596","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049692","장소","관광지","75799","효자임양문정려",,,"60603","유명사적/유적지","3611012300104270002","세종특별자치시",,"용호동",,"427-2","3611012300","3611055600",,,,"127.311360804526","36.5343362241118","다바831374","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049693","장소","관광지","75800","금산이치대첩지",,,"60603","유명사적/유적지","4471037029104010002","충청남도","금산군","진산면","묵산리","401-2","4471037029","4471037000",,,,"127.351961185209","36.133246325764","다마866929","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049694","장소","관광지","75802","매죽헌사우문절사",,,"60603","유명사적/유적지","3611034032103330000","세종특별자치시",,"금남면","달전리","333","3611034032","3611034000",,,,"127.349575398703","36.4660388969187","다바865298","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049695","장소","관광지","75803","진산향교",,,"60609","서원/향교/서당","4471037027103550000","충청남도","금산군","진산면","교촌리","355","4471037027","4471037000","447104571040","교촌1길","45-20","127.376984310996","36.1544138894717","다마889952","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049696","장소","관광지","75804","육백고지전승기념탑",,,"60606","비/탑/문/각","4471036024200160002","충청남도","금산군","남이면","역평리","산16-2","4471036024","4471036000",,,,"127.395291367449","36.0634191169198","다마905851","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049697","장소","관광지","75805","조헌사당",,,"60609","서원/향교/서당","4471038023103690000","충청남도","금산군","복수면","곡남리","369","4471038023","4471038000","447104571341","수심대길","30","127.395163495933","36.1637864149975","다마905963","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
"KCLANPO24N000049698","장소","관광지","75806","아인리석탑",,,"60606","비/탑/문/각","4471025025101340005","충청남도","금산군","금산읍","아인리","134-5","4471025025","4471025000","447103257020","비단로","410-8","127.48173758622","36.1056376437459","다마983898","20250707","KT","KC_495_LLR_ATRCTN_2024","20241015"
